_time,_value
2023-12-17T21:16:02.119939891Z,13
2023-12-17T21:16:12.241164436Z,14
2023-12-17T21:16:22.594972135Z,19
2023-12-17T21:16:32.895042787Z,21
2023-12-17T21:16:43.210994411Z,17
2023-12-17T21:16:53.428669134Z,13
2023-12-17T21:17:03.75181566Z,10
2023-12-17T21:17:13.854250978Z,11
2023-12-17T21:17:24.203148343Z,4
2023-12-17T21:17:34.558169454Z,14
2023-12-17T21:17:44.894005344Z,6
2023-12-17T21:17:55.192540392Z,19
2023-12-17T21:18:05.547428339Z,10
2023-12-17T21:18:15.871477007Z,18
2023-12-17T21:18:26.211189906Z,27
2023-12-17T21:18:36.328666036Z,22
2023-12-17T21:18:46.653425903Z,23
2023-12-17T21:18:56.956918769Z,46
2023-12-17T21:19:07.274337664Z,8
2023-12-17T21:19:17.589168483Z,9
2023-12-17T21:19:27.960148413Z,17
2023-12-17T21:19:38.321877931Z,12
2023-12-17T21:19:48.689555721Z,13
2023-12-17T21:19:59.012887492Z,22
2023-12-17T21:20:09.353484115Z,37
2023-12-17T21:20:19.501753094Z,26
2023-12-17T21:20:29.831003144Z,25
2023-12-17T21:20:39.933436575Z,58
2023-12-17T21:20:50.088718521Z,47
2023-12-17T21:21:00.422312929Z,21
2023-12-17T21:21:10.737728875Z,33
2023-12-17T21:21:21.054870317Z,24
2023-12-17T21:21:31.425057182Z,44
2023-12-17T21:21:41.738321934Z,21
2023-12-17T21:21:51.869117939Z,61
2023-12-17T21:22:02.185050286Z,52
2023-12-17T21:22:12.515756509Z,43
2023-12-17T21:22:22.855334094Z,40
2023-12-17T21:22:33.180601365Z,43
2023-12-17T21:22:43.489869454Z,61
2023-12-17T21:22:53.781460038Z,50
2023-12-17T21:23:04.103149256Z,26
2023-12-17T21:23:14.436640062Z,42
2023-12-17T21:23:24.73375801Z,43
2023-12-17T21:23:35.044621148Z,41
2023-12-17T21:23:45.382537447Z,51
2023-12-17T21:23:55.712878044Z,23
2023-12-17T21:24:06.01775773Z,35
2023-12-17T21:24:16.284921593Z,43
2023-12-17T21:24:26.554739872Z,80
2023-12-17T21:24:36.865938612Z,50
2023-12-17T21:24:47.21578867Z,44
2023-12-17T21:24:57.549522319Z,57
2023-12-17T21:25:07.848473582Z,36
2023-12-17T21:25:18.185786909Z,31
2023-12-17T21:25:28.513195537Z,35
2023-12-17T21:25:38.815657334Z,34
2023-12-17T21:25:49.145209306Z,59
2023-12-17T21:25:59.46813422Z,31
2023-12-17T21:26:09.799232793Z,46
2023-12-17T21:26:20.149006222Z,56
2023-12-17T21:26:30.476744365Z,50
2023-12-17T21:26:40.727579647Z,72
2023-12-17T21:26:50.914135138Z,61
2023-12-17T21:27:01.084023417Z,56
2023-12-17T21:27:11.428929553Z,32
2023-12-17T21:27:21.761329388Z,28
2023-12-17T21:27:32.109173813Z,27
2023-12-17T21:27:42.438191918Z,55
2023-12-17T21:27:52.781948437Z,39
2023-12-17T21:28:03.127634728Z,53
2023-12-17T21:28:13.479074073Z,29
2023-12-17T21:28:23.80405604Z,29
2023-12-17T21:28:34.18625278Z,36
2023-12-17T21:28:44.505395016Z,33
2023-12-17T21:28:54.859260321Z,44
2023-12-17T21:29:05.128608251Z,24
2023-12-17T21:29:15.456350713Z,24
2023-12-17T21:29:25.758747104Z,31
2023-12-17T21:29:36.112869088Z,20
2023-12-17T21:29:46.389631938Z,39
2023-12-17T21:29:56.669222594Z,63
2023-12-17T21:30:06.964401937Z,39
2023-12-17T21:30:17.260810223Z,37
2023-12-17T21:30:27.585608473Z,34
2023-12-17T21:30:37.863921141Z,31
2023-12-17T21:30:48.191654285Z,43
2023-12-17T21:30:58.397846442Z,30
2023-12-17T21:31:08.637875591Z,40
2023-12-17T21:31:18.720567739Z,31
2023-12-17T21:31:29.021176736Z,38
2023-12-17T21:31:39.326201202Z,64
2023-12-17T21:31:49.646551206Z,69
2023-12-17T21:32:00.006475462Z,33
2023-12-17T21:32:10.332485926Z,25
2023-12-17T21:32:20.66880071Z,29
2023-12-17T21:32:31.007090357Z,28
2023-12-17T21:32:41.312701881Z,50
2023-12-17T21:32:51.587811149Z,24
2023-12-17T21:33:01.918029289Z,28
2023-12-17T21:33:12.239972813Z,37
2023-12-17T21:33:22.400456185Z,30
2023-12-17T21:33:32.504378221Z,27
2023-12-17T21:33:42.824096466Z,38
2023-12-17T21:33:53.14962508Z,31
2023-12-17T21:34:03.444143849Z,55
2023-12-17T21:34:13.697365413Z,60
2023-12-17T21:34:24.016777331Z,57
2023-12-17T21:34:34.342838024Z,59
2023-12-17T21:34:44.707738569Z,54
2023-12-17T21:34:55.005041956Z,56
2023-12-17T21:35:05.289425846Z,56
2023-12-17T21:35:15.612239382Z,49
2023-12-17T21:35:25.741914532Z,28
2023-12-17T21:35:36.029775968Z,34
2023-12-17T21:35:46.238029167Z,54
2023-12-17T21:35:56.54916513Z,62
2023-12-17T21:36:06.891689246Z,97
2023-12-17T21:36:17.207310301Z,101
2023-12-17T21:36:27.510005051Z,111
2023-12-17T21:36:37.780626488Z,119
2023-12-17T21:36:48.105176362Z,88
2023-12-17T21:36:58.40736606Z,83
2023-12-17T21:37:08.716905235Z,81
2023-12-17T21:37:18.900656517Z,90
2023-12-17T21:37:29.222666604Z,83
2023-12-17T21:37:39.554009315Z,81
2023-12-17T21:37:49.867669065Z,76
2023-12-17T21:38:00.192317208Z,87
2023-12-17T21:38:10.307971137Z,78
2023-12-17T21:38:20.634657101Z,67
2023-12-17T21:38:30.943254162Z,81
2023-12-17T21:38:41.056501934Z,42
2023-12-17T21:38:51.265343583Z,26
2023-12-17T21:39:01.575442185Z,26
2023-12-17T21:39:11.902296282Z,53
2023-12-17T21:39:22.214222183Z,57
2023-12-17T21:39:32.324892195Z,60
2023-12-17T21:39:42.606160215Z,53
2023-12-17T21:39:52.737375439Z,31
2023-12-17T21:40:02.852060039Z,32
2023-12-17T21:40:13.191148207Z,57
2023-12-17T21:40:23.3867421Z,50
2023-12-17T21:40:33.76725291Z,46
2023-12-17T21:40:44.121660744Z,59
2023-12-17T21:40:54.429274167Z,55
2023-12-17T21:41:04.736676149Z,21
2023-12-17T21:41:15.077907898Z,28
2023-12-17T21:41:25.425133857Z,33
2023-12-17T21:41:35.794787346Z,43
2023-12-17T21:41:46.145553414Z,28
2023-12-17T21:41:56.462405846Z,37
2023-12-17T21:42:06.779952711Z,32
2023-12-17T21:42:17.101958769Z,46
2023-12-17T21:42:27.389462065Z,37
2023-12-17T21:42:37.698230978Z,42
2023-12-17T21:42:48.048051537Z,39
2023-12-17T21:42:58.368820994Z,36
2023-12-17T21:43:08.478751167Z,29
2023-12-17T21:43:18.829226334Z,38
2023-12-17T21:43:29.144049525Z,39
2023-12-17T21:43:39.454137889Z,37
2023-12-17T21:43:49.739682639Z,31
2023-12-17T21:44:00.054447468Z,31
2023-12-17T21:44:10.401504453Z,35
2023-12-17T21:44:20.527938354Z,28
2023-12-17T21:44:30.871319745Z,41
2023-12-17T21:44:41.21035403Z,44
2023-12-17T21:44:51.527929792Z,33
2023-12-17T21:45:01.890616776Z,32
2023-12-17T21:45:12.188361932Z,26
2023-12-17T21:45:22.498510681Z,36
2023-12-17T21:45:32.802470526Z,28
2023-12-17T21:45:43.109850606Z,46
2023-12-17T21:45:53.268329909Z,32
2023-12-17T21:46:03.623528365Z,28
2023-12-17T21:46:13.766063998Z,43
2023-12-17T21:46:24.104427359Z,28
2023-12-17T21:46:34.441448245Z,26
2023-12-17T21:46:44.776091272Z,56
2023-12-17T21:46:55.10026763Z,42
2023-12-17T21:47:05.432874152Z,29
2023-12-17T21:47:15.737959321Z,33
2023-12-17T21:47:26.127976987Z,37
2023-12-17T21:47:36.445229157Z,40
2023-12-17T21:47:46.561520648Z,46
2023-12-17T21:47:56.872252122Z,23
2023-12-17T21:48:07.208580088Z,31
2023-12-17T21:48:17.567485681Z,29
2023-12-17T21:48:27.866195414Z,32
2023-12-17T21:48:38.245613249Z,35
2023-12-17T21:48:48.340066913Z,32
2023-12-17T21:48:58.688256962Z,35
2023-12-17T21:49:08.997715977Z,49
2023-12-17T21:49:19.324884537Z,53
2023-12-17T21:49:29.607622214Z,38
2023-12-17T21:49:39.962175386Z,53
2023-12-17T21:49:50.267763855Z,25
2023-12-17T21:50:00.61208975Z,45
2023-12-17T21:50:10.727646504Z,42
2023-12-17T21:50:20.827700853Z,33
2023-12-17T21:50:30.975137766Z,34
2023-12-17T21:50:41.088013322Z,25
2023-12-17T21:50:51.269880097Z,62
2023-12-17T21:51:01.40610167Z,41
2023-12-17T21:51:11.708317014Z,38
2023-12-17T21:51:22.028859208Z,36
2023-12-17T21:51:32.190663653Z,67
2023-12-17T21:51:42.493678618Z,28
2023-12-17T21:51:52.797965769Z,27
2023-12-17T21:52:03.105711739Z,37
2023-12-17T21:52:13.407685748Z,76
2023-12-17T21:52:23.761092035Z,35
2023-12-17T21:52:33.895598801Z,23
2023-12-17T21:52:44.195899249Z,33
2023-12-17T21:52:54.495972485Z,45
2023-12-17T21:53:04.84649588Z,42
2023-12-17T21:53:15.151917241Z,37
2023-12-17T21:53:25.471820233Z,67
2023-12-17T21:53:35.815887182Z,45
2023-12-17T21:53:46.147672193Z,35
2023-12-17T21:53:56.446506371Z,39
2023-12-17T21:54:06.795615044Z,30
2023-12-17T21:54:17.126208073Z,38
2023-12-17T21:54:27.455940289Z,24
2023-12-17T21:54:37.745613918Z,62
2023-12-17T21:54:48.06841984Z,48
2023-12-17T21:54:58.389093768Z,41
2023-12-17T21:55:08.709704868Z,43
2023-12-17T21:55:19.020657611Z,41
2023-12-17T21:55:29.38206739Z,33
2023-12-17T21:55:39.493485505Z,32
2023-12-17T21:55:49.829913316Z,43
2023-12-17T21:56:00.188744713Z,30
2023-12-17T21:56:10.49629508Z,44
2023-12-17T21:56:20.79921346Z,49
2023-12-17T21:56:31.129998851Z,27
2023-12-17T21:56:41.408164829Z,45
2023-12-17T21:56:51.743966911Z,33
2023-12-17T21:57:02.064462575Z,26
2023-12-17T21:57:12.426853503Z,53
2023-12-17T21:57:22.786262461Z,47
2023-12-17T21:57:33.102116426Z,47
2023-12-17T21:57:43.21871705Z,65
2023-12-17T21:57:53.533702927Z,57
2023-12-17T21:58:03.843355781Z,42
2023-12-17T21:58:14.207686669Z,39
2023-12-17T21:58:24.510375945Z,43
2023-12-17T21:58:34.841009597Z,35
2023-12-17T21:58:45.152290067Z,58
2023-12-17T21:58:55.49258742Z,62
2023-12-17T21:59:05.832497395Z,59
2023-12-17T21:59:16.219502731Z,30
2023-12-17T21:59:26.530296689Z,40
2023-12-17T21:59:36.65837865Z,26
2023-12-17T21:59:47.008009381Z,25
2023-12-17T21:59:57.320540204Z,25
2023-12-17T22:00:07.656120364Z,25
2023-12-17T22:00:17.769190517Z,31
2023-12-17T22:00:28.118336246Z,46
2023-12-17T22:00:38.443647595Z,37
2023-12-17T22:00:48.769079444Z,39
2023-12-17T22:00:59.071263456Z,41
2023-12-17T22:01:09.409032885Z,29
2023-12-17T22:01:19.720990298Z,29
2023-12-17T22:01:30.045725509Z,25
2023-12-17T22:01:40.385123175Z,33
2023-12-17T22:01:50.709997781Z,45
2023-12-17T22:02:01.037970839Z,53
2023-12-17T22:02:11.354605423Z,55
2023-12-17T22:02:21.697351224Z,39
2023-12-17T22:02:32.002837404Z,26
2023-12-17T22:02:42.332923778Z,27
2023-12-17T22:02:52.647286004Z,19
2023-12-17T22:03:02.974593148Z,28
2023-12-17T22:03:13.285277503Z,31
2023-12-17T22:03:23.621356375Z,32
2023-12-17T22:03:33.951417927Z,58
2023-12-17T22:03:44.27735643Z,52
2023-12-17T22:03:54.603873861Z,29
2023-12-17T22:04:04.722887029Z,52
2023-12-17T22:04:14.860696418Z,44
2023-12-17T22:04:25.010592959Z,28
2023-12-17T22:04:35.14317139Z,29
2023-12-17T22:04:45.484873841Z,38
2023-12-17T22:04:55.82223606Z,42
2023-12-17T22:05:05.92029784Z,44
2023-12-17T22:05:16.225281185Z,36
2023-12-17T22:05:26.369148942Z,26
2023-12-17T22:05:36.745335982Z,32
2023-12-17T22:05:47.070697243Z,44
2023-12-17T22:05:57.387187849Z,38
2023-12-17T22:06:07.722791898Z,34
2023-12-17T22:06:18.068250411Z,21
2023-12-17T22:06:28.377162516Z,37
2023-12-17T22:06:38.579961362Z,55
2023-12-17T22:06:48.924836059Z,41
2023-12-17T22:06:59.069857673Z,27
2023-12-17T22:07:09.181455625Z,27
2023-12-17T22:07:19.306730482Z,27
2023-12-17T22:07:29.639186432Z,28
2023-12-17T22:07:39.965172392Z,41
2023-12-17T22:07:50.306480365Z,52
2023-12-17T22:08:00.41326997Z,33
2023-12-17T22:08:10.526493844Z,26
2023-12-17T22:08:20.857091382Z,30
2023-12-17T22:08:31.165534031Z,25
2023-12-17T22:08:41.287220657Z,32
2023-12-17T22:08:51.399444661Z,40
2023-12-17T22:09:01.722998897Z,64
2023-12-17T22:09:12.070359651Z,38
2023-12-17T22:09:22.222066609Z,28
2023-12-17T22:09:32.318479415Z,29
2023-12-17T22:09:42.627144192Z,28
2023-12-17T22:09:52.962481786Z,45
2023-12-17T22:10:03.308013402Z,21
2023-12-17T22:10:13.436708204Z,30
2023-12-17T22:10:23.73878043Z,36
2023-12-17T22:10:33.862786508Z,29
2023-12-17T22:10:44.197492276Z,23
2023-12-17T22:10:54.323127316Z,27
2023-12-17T22:11:04.45126075Z,34
2023-12-17T22:11:14.75703825Z,27
2023-12-17T22:11:25.102832092Z,29
2023-12-17T22:11:35.422215283Z,35
2023-12-17T22:11:45.723906884Z,32
2023-12-17T22:11:55.850441658Z,22
2023-12-17T22:12:06.177694896Z,28
2023-12-17T22:12:16.481875519Z,34
2023-12-17T22:12:26.791707092Z,40
2023-12-17T22:12:37.116326579Z,45
2023-12-17T22:12:47.492687838Z,25
2023-12-17T22:12:57.817229923Z,35
2023-12-17T22:13:07.932684908Z,30
2023-12-17T22:13:18.271881099Z,31
2023-12-17T22:13:28.585879621Z,24
2023-12-17T22:13:38.94744398Z,23
2023-12-17T22:13:49.304571354Z,44
2023-12-17T22:13:59.450043883Z,34
2023-12-17T22:14:09.78095835Z,47
2023-12-17T22:14:20.092135109Z,29
2023-12-17T22:14:30.398548141Z,29
2023-12-17T22:14:40.687661645Z,33
2023-12-17T22:14:50.995356091Z,37
2023-12-17T22:15:01.326571689Z,53
2023-12-17T22:15:11.644466067Z,36
2023-12-17T22:15:21.989923088Z,26
2023-12-17T22:15:32.324338934Z,24
2023-12-17T22:15:42.621521818Z,36
2023-12-17T22:15:52.917798797Z,30
2023-12-17T22:16:03.230723272Z,33
2023-12-17T22:16:13.566200963Z,16
2023-12-17T22:16:23.91875377Z,39
2023-12-17T22:16:34.017380288Z,22
2023-12-17T22:16:44.16507742Z,21
2023-12-17T22:16:54.31016633Z,20
2023-12-17T22:17:04.419257506Z,26
2023-12-17T22:17:14.749089415Z,19
2023-12-17T22:17:25.085284078Z,57
2023-12-17T22:17:35.389847381Z,49
2023-12-17T22:17:45.689920973Z,49
2023-12-17T22:17:56.02872018Z,41
2023-12-17T22:18:06.371320977Z,33
2023-12-17T22:18:16.478962833Z,17
2023-12-17T22:18:26.749614231Z,19
2023-12-17T22:18:36.917311548Z,11
2023-12-17T22:18:47.270308382Z,30
2023-12-17T22:18:57.386218369Z,19
2023-12-17T22:19:07.715244981Z,18
2023-12-17T22:19:18.116035174Z,7
2023-12-17T22:19:28.47330332Z,7
2023-12-17T22:19:38.670416332Z,15
2023-12-17T22:19:49.029041992Z,19
2023-12-17T22:19:59.211202046Z,19
2023-12-17T22:20:09.341669197Z,7
2023-12-17T22:20:19.64396191Z,47
2023-12-17T22:20:29.981936888Z,55
2023-12-17T22:20:40.110748709Z,19
2023-12-17T22:20:50.447682399Z,8
2023-12-17T22:21:00.612608538Z,9
2023-12-17T22:21:10.945465286Z,12
2023-12-17T22:21:21.308831792Z,7
2023-12-17T22:21:31.612702245Z,16
2023-12-17T22:21:41.725726172Z,7
2023-12-17T22:21:52.024646711Z,11
2023-12-17T22:22:02.337902132Z,10
2023-12-17T22:22:12.463971321Z,10
2023-12-17T22:22:22.594514752Z,15
2023-12-17T22:22:32.925056996Z,12
2023-12-17T22:22:43.228539061Z,15
2023-12-17T22:22:53.527461251Z,11
2023-12-17T22:23:03.643455478Z,12
2023-12-17T22:23:13.961471476Z,18
2023-12-17T22:23:24.28920236Z,15
2023-12-17T22:23:34.622880657Z,10
2023-12-17T22:23:44.779107276Z,7
2023-12-17T22:23:55.133815306Z,8
2023-12-17T22:24:05.469037665Z,8
2023-12-17T22:24:15.810059398Z,6
2023-12-17T22:24:26.125861788Z,9
2023-12-17T22:24:36.476120663Z,12
2023-12-17T22:24:46.592295091Z,4
2023-12-17T22:24:56.916941172Z,18
2023-12-17T22:25:07.279673384Z,8
2023-12-17T22:25:17.600779117Z,14
2023-12-17T22:25:27.967989763Z,14
2023-12-17T22:25:38.122337315Z,7
2023-12-17T22:25:48.45048141Z,13
2023-12-17T22:25:58.753257326Z,25
2023-12-17T22:26:09.06047837Z,47
2023-12-17T22:26:19.428802303Z,18
2023-12-17T22:26:29.797504448Z,11
2023-12-17T22:26:40.135642693Z,12
2023-12-17T22:26:50.461680246Z,11
2023-12-17T22:27:00.768698958Z,14
2023-12-17T22:27:11.106571577Z,10
2023-12-17T22:27:21.448336176Z,14
2023-12-17T22:27:31.544297325Z,18
2023-12-17T22:27:41.699689852Z,28
2023-12-17T22:27:52.040752493Z,11
2023-12-17T22:28:02.198626679Z,20
2023-12-17T22:28:12.542039664Z,13
2023-12-17T22:28:22.850984232Z,12
2023-12-17T22:28:32.988525776Z,8
2023-12-17T22:28:43.327892165Z,14
2023-12-17T22:28:53.629143697Z,14
2023-12-17T22:29:03.97944771Z,17
2023-12-17T22:29:14.119936554Z,8
2023-12-17T22:29:24.254941464Z,8
2023-12-17T22:29:34.553730188Z,27
2023-12-17T22:29:44.860939725Z,6
2023-12-17T22:29:55.201187938Z,12
2023-12-17T22:30:05.34723278Z,14
2023-12-17T22:30:15.680761402Z,9
2023-12-17T22:30:25.990904907Z,13
2023-12-17T22:30:36.325763758Z,13
2023-12-17T22:30:46.497107844Z,11
2023-12-17T22:30:56.795887547Z,11
2023-12-17T22:31:06.905334915Z,17
2023-12-17T22:31:17.213081393Z,10
2023-12-17T22:31:27.333397099Z,14
2023-12-17T22:31:37.510097386Z,13
2023-12-17T22:31:47.648721228Z,11
2023-12-17T22:31:57.994651643Z,8
2023-12-17T22:32:08.318647147Z,15
2023-12-17T22:32:18.619387345Z,7
2023-12-17T22:32:28.931672498Z,17
2023-12-17T22:32:39.260299125Z,22
2023-12-17T22:32:49.588183288Z,11
2023-12-17T22:32:59.944979943Z,13
2023-12-17T22:33:10.311291955Z,16
2023-12-17T22:33:20.654022378Z,10
2023-12-17T22:33:30.77535334Z,8
2023-12-17T22:33:41.116800799Z,9
2023-12-17T22:33:51.428754824Z,16
2023-12-17T22:34:01.765265279Z,10
2023-12-17T22:34:12.100292045Z,16
2023-12-17T22:34:22.21261835Z,7
2023-12-17T22:34:32.373990365Z,15
2023-12-17T22:34:42.689487257Z,16
2023-12-17T22:34:53.021803848Z,17
2023-12-17T22:35:03.328919031Z,10
2023-12-17T22:35:13.629909281Z,9
2023-12-17T22:35:23.77562141Z,11
2023-12-17T22:35:33.879323038Z,10
2023-12-17T22:35:44.220654107Z,7
2023-12-17T22:35:54.565881159Z,16
2023-12-17T22:36:04.95780553Z,6
2023-12-17T22:36:15.090294166Z,33
2023-12-17T22:36:25.408768837Z,19
2023-12-17T22:36:35.742327838Z,14
2023-12-17T22:36:45.87168797Z,25
2023-12-17T22:36:56.24929234Z,31
2023-12-17T22:37:06.562469998Z,24
2023-12-17T22:37:16.871579545Z,16
2023-12-17T22:37:26.980345949Z,34
2023-12-17T22:37:37.315658317Z,13
2023-12-17T22:37:47.663288372Z,14
2023-12-17T22:37:58.009967679Z,12
2023-12-17T22:38:08.348767033Z,14
2023-12-17T22:38:18.460725923Z,10
2023-12-17T22:38:28.760433537Z,7
2023-12-17T22:38:38.919833565Z,13
2023-12-17T22:38:49.077410178Z,14
2023-12-17T22:38:59.389307126Z,5
2023-12-17T22:39:09.73671411Z,13
2023-12-17T22:39:20.08167231Z,20
2023-12-17T22:39:30.418344101Z,8
2023-12-17T22:39:40.518485354Z,10
2023-12-17T22:39:50.632203818Z,16
2023-12-17T22:40:00.982173445Z,12
2023-12-17T22:40:11.18479112Z,14
2023-12-17T22:40:21.280855868Z,9
2023-12-17T22:40:31.399321098Z,12
2023-12-17T22:40:41.500053322Z,5
2023-12-17T22:40:51.844814323Z,5
2023-12-17T22:41:01.942081423Z,27
2023-12-17T22:41:12.256224964Z,18
2023-12-17T22:41:22.564002487Z,11
2023-12-17T22:41:32.906929145Z,11
2023-12-17T22:41:43.277251166Z,41
2023-12-17T22:41:53.37905941Z,48
2023-12-17T22:42:03.479834938Z,27
2023-12-17T22:42:13.627002363Z,8
2023-12-17T22:42:23.975284615Z,14
2023-12-17T22:42:34.095859669Z,13
2023-12-17T22:42:44.4614724Z,10
2023-12-17T22:42:54.789227459Z,30
2023-12-17T22:43:05.126086256Z,19
2023-12-17T22:43:15.44794805Z,24
2023-12-17T22:43:25.780394612Z,23
2023-12-17T22:43:36.093391876Z,16
2023-12-17T22:43:46.429367573Z,21
2023-12-17T22:43:56.723534527Z,12
2023-12-17T22:44:07.045123539Z,22
2023-12-17T22:44:17.381912335Z,35
2023-12-17T22:44:27.714821813Z,26
2023-12-17T22:44:37.902574705Z,10
2023-12-17T22:44:48.245934658Z,27
2023-12-17T22:44:58.59802668Z,12
2023-12-17T22:45:08.724540335Z,16
2023-12-17T22:45:18.818740672Z,20
2023-12-17T22:45:29.132720991Z,5
2023-12-17T22:45:39.309517587Z,4
2023-12-17T22:45:49.400632567Z,13
2023-12-17T22:45:59.699764893Z,10
2023-12-17T22:46:10.04293188Z,19
2023-12-17T22:46:20.383025884Z,23
2023-12-17T22:46:30.685564261Z,29
2023-12-17T22:46:40.895932163Z,23
2023-12-17T22:46:51.211468285Z,8
2023-12-17T22:47:01.379367781Z,18
2023-12-17T22:47:11.71789509Z,10
2023-12-17T22:47:22.061193853Z,14
2023-12-17T22:47:32.38040596Z,29
2023-12-17T22:47:42.715031848Z,9
2023-12-17T22:47:52.810637578Z,9
2023-12-17T22:48:02.955637863Z,24
2023-12-17T22:48:13.293902221Z,9
2023-12-17T22:48:23.612600371Z,22
2023-12-17T22:48:33.924087854Z,9
2023-12-17T22:48:44.039236825Z,11
2023-12-17T22:48:54.150190265Z,8
2023-12-17T22:49:04.331950934Z,17
2023-12-17T22:49:14.651852485Z,17
2023-12-17T22:49:25.011261462Z,33
2023-12-17T22:49:35.371126415Z,26
2023-12-17T22:49:45.722359308Z,12
2023-12-17T22:49:56.062625438Z,13
2023-12-17T22:50:06.407745058Z,6
2023-12-17T22:50:16.549381919Z,24
2023-12-17T22:50:26.893413524Z,20
2023-12-17T22:50:37.229285063Z,8
2023-12-17T22:50:47.329223738Z,29
2023-12-17T22:50:57.636599724Z,6
2023-12-17T22:51:07.858234044Z,8
2023-12-17T22:51:18.019721756Z,8
2023-12-17T22:51:28.351002137Z,12
2023-12-17T22:51:38.654715614Z,10
2023-12-17T22:51:48.797022617Z,12
2023-12-17T22:51:59.173762171Z,10
2023-12-17T22:52:09.510593276Z,9
2023-12-17T22:52:19.843701746Z,12
2023-12-17T22:52:30.185078964Z,12
2023-12-17T22:52:40.513953787Z,11
2023-12-17T22:52:50.833050839Z,26
2023-12-17T22:53:00.928689515Z,13
2023-12-17T22:53:11.230749858Z,14
2023-12-17T22:53:21.379630209Z,15
2023-12-17T22:53:31.525316424Z,11
2023-12-17T22:53:41.865265694Z,14
2023-12-17T22:53:51.957547913Z,17
2023-12-17T22:54:02.270952722Z,14
2023-12-17T22:54:12.610321875Z,14
2023-12-17T22:54:22.950978016Z,11
2023-12-17T22:54:33.085587831Z,9
2023-12-17T22:54:43.445530188Z,17
2023-12-17T22:54:53.526555838Z,31
2023-12-17T22:55:03.861837827Z,27
2023-12-17T22:55:13.984684132Z,25
2023-12-17T22:55:24.317025665Z,10
2023-12-17T22:55:34.619583996Z,6
2023-12-17T22:55:44.733471399Z,6
2023-12-17T22:55:54.878074571Z,11
2023-12-17T22:56:05.214321668Z,11
2023-12-17T22:56:15.530673582Z,30
2023-12-17T22:56:25.861898027Z,10
2023-12-17T22:56:36.201943613Z,19
2023-12-17T22:56:46.52807997Z,7
2023-12-17T22:56:56.63714508Z,16
2023-12-17T22:57:06.941234592Z,6
2023-12-17T22:57:17.288649219Z,13
2023-12-17T22:57:27.671605851Z,10
2023-12-17T22:57:38.016306367Z,15
2023-12-17T22:57:48.326954405Z,25
2023-12-17T22:57:58.660319145Z,9
2023-12-17T22:58:08.804804394Z,3
2023-12-17T22:58:19.134192685Z,9
2023-12-17T22:58:29.437713655Z,11
2023-12-17T22:58:39.741288269Z,5
2023-12-17T22:58:50.083877097Z,8
2023-12-17T22:59:00.418345146Z,12
2023-12-17T22:59:10.542144456Z,7
2023-12-17T22:59:20.86071058Z,12
2023-12-17T22:59:31.163674934Z,8
2023-12-17T22:59:41.501814708Z,21
2023-12-17T22:59:51.80578438Z,13
2023-12-17T23:00:02.113201719Z,9
2023-12-17T23:00:12.40378486Z,18
2023-12-17T23:00:22.722576762Z,12
2023-12-17T23:00:32.843099631Z,8
2023-12-17T23:00:43.21590583Z,17
2023-12-17T23:00:53.341240238Z,14
2023-12-17T23:01:03.493779077Z,10
2023-12-17T23:01:13.82950383Z,16
2023-12-17T23:01:24.161819349Z,14
2023-12-17T23:01:34.464878749Z,13
2023-12-17T23:01:44.799145043Z,7
2023-12-17T23:01:55.147434719Z,11
2023-12-17T23:02:05.246254089Z,8
2023-12-17T23:02:15.582168859Z,17
2023-12-17T23:02:25.963885988Z,24
2023-12-17T23:02:36.174274483Z,27
2023-12-17T23:02:46.527092676Z,17
2023-12-17T23:02:56.646627642Z,19
2023-12-17T23:03:06.978662535Z,20
2023-12-17T23:03:17.293956164Z,10
2023-12-17T23:03:27.645416156Z,25
2023-12-17T23:03:37.946220424Z,18
2023-12-17T23:03:48.078928708Z,16
2023-12-17T23:03:58.397893791Z,12
2023-12-17T23:04:08.730370153Z,26
2023-12-17T23:04:19.029180746Z,29
2023-12-17T23:04:29.152057956Z,17
2023-12-17T23:04:39.457191978Z,18
2023-12-17T23:04:49.752876092Z,23
2023-12-17T23:05:00.093017111Z,25
2023-12-17T23:05:10.40310574Z,45
2023-12-17T23:05:20.509792907Z,35
2023-12-17T23:05:30.825341313Z,18
2023-12-17T23:05:41.153073218Z,17
2023-12-17T23:05:51.460260349Z,47
2023-12-17T23:06:01.802798238Z,15
2023-12-17T23:06:11.934665339Z,28
2023-12-17T23:06:22.041947016Z,19
2023-12-17T23:06:32.348338257Z,16
2023-12-17T23:06:42.685346378Z,19
2023-12-17T23:06:52.992369774Z,13
2023-12-17T23:07:03.294104232Z,19
2023-12-17T23:07:13.617386943Z,29
2023-12-17T23:07:23.943217136Z,22
2023-12-17T23:07:34.272477019Z,16
2023-12-17T23:07:44.621178465Z,14
2023-12-17T23:07:54.943642262Z,17
2023-12-17T23:08:05.286612719Z,8
2023-12-17T23:08:15.612730006Z,14
2023-12-17T23:08:25.724683316Z,19
2023-12-17T23:08:36.036449023Z,13
2023-12-17T23:08:46.40319747Z,23
2023-12-17T23:08:56.739968212Z,29
2023-12-17T23:09:07.122511139Z,25
2023-12-17T23:09:17.263691297Z,15
2023-12-17T23:09:27.584644652Z,16
2023-12-17T23:09:37.949823785Z,17
2023-12-17T23:09:48.253466021Z,13
2023-12-17T23:09:58.566017569Z,12
