,result,table,_start,_stop,_time,_value,_field,_measurement,backhaul_host
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:03.130274282Z,30.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:09.678940577Z,30.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:16.367255939Z,18.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:23.159758795Z,18.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:29.766248982Z,18.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:36.445211294Z,18.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:42.9213829Z,18.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:49.538956021Z,18.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:01:56.103760925Z,26.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:02.620081123Z,26.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:09.097816076Z,26.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:15.735583739Z,23,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:22.285838624Z,23,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:28.932254338Z,23,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:35.823941226Z,23.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:42.881821537Z,23.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:49.885664302Z,23.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:02:57.037331429Z,21,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:03.834479694Z,21,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:11.021511378Z,21,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:18.093544879Z,27.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:25.110103475Z,27.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:31.777702501Z,27.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:38.609684893Z,19.4,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:45.145572792Z,19.4,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:51.696662512Z,19.4,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:03:58.31583014Z,32.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:04.847087914Z,32.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:11.3028118Z,32.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:17.827780935Z,28.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:24.327446339Z,28.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:30.922309601Z,28.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:37.429091127Z,13.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:43.918816349Z,13.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:50.427344513Z,13.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:04:56.915901198Z,15.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:03.38188174Z,15.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:09.861548338Z,15.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:16.351607443Z,17.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:22.898262607Z,17.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:29.415769242Z,17.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:35.994125567Z,30.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:42.45953708Z,30.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:48.916087827Z,30.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:05:55.614479591Z,25.4,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:02.588355838Z,25.4,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:09.33737633Z,25.4,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:16.127690717Z,35.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:22.914891099Z,35.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:29.350826542Z,35.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:36.008527215Z,38.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:42.629708492Z,38.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:49.085108554Z,38.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:06:55.651693402Z,15.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:02.103844049Z,15.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:08.703188263Z,15.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:15.217050304Z,14.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:21.672924339Z,14.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:28.20196567Z,14.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:34.71604018Z,22.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:41.283661671Z,22.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:47.801978626Z,22.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:07:54.326346398Z,17.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:00.653579672Z,17.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:07.037777357Z,17.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:13.49720649Z,20.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:20.041606629Z,20.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:26.517977376Z,20.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:33.444667157Z,15,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:39.961839923Z,15,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:46.480600297Z,15,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:52.931352404Z,26.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:08:59.522914891Z,26.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:06.073906783Z,26.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:12.645534831Z,16.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:19.220610327Z,16.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:25.974317412Z,16.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:32.5107105Z,10.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:39.012484228Z,10.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:45.544020117Z,10.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:52.222421002Z,18.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:09:58.93966686Z,18.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:05.949619127Z,18.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:12.851223918Z,39.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:19.292954498Z,39.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:25.780029949Z,39.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:32.349298791Z,25.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:39.381826507Z,25.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:46.294987161Z,25.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:10:53.384813181Z,64,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:00.215112621Z,64,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:06.836621206Z,64,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:13.63961523Z,47.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:20.492839944Z,47.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:27.299443494Z,47.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:34.10779511Z,40.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:40.972041413Z,40.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:47.653817168Z,40.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:11:54.681735456Z,47.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:01.565596787Z,47.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:08.499287936Z,47.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:15.254724379Z,59.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:22.102223282Z,59.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:28.888887629Z,59.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:35.849623683Z,44.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:42.825224207Z,44.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:50.045877118Z,44.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:12:57.165453058Z,57.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:04.598712445Z,57.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:11.896397763Z,57.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:19.125552662Z,55.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:26.358543653Z,55.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:33.448482991Z,55.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:40.630657198Z,61,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:47.746215592Z,61,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:13:54.599745279Z,61,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:01.477522139Z,47.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:08.212244912Z,47.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:14.999598893Z,47.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:21.92909604Z,26.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:28.592405328Z,26.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:35.05181812Z,26.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:41.782523384Z,33.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:48.307334594Z,33.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:14:54.885365306Z,33.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:01.42545968Z,22.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:07.994753395Z,22.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:15.088580874Z,22.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:22.024193718Z,58.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:29.086690544Z,58.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:36.63644531Z,58.6,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:44.1355784Z,45.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:51.628803832Z,45.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:15:58.996444043Z,45.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:06.000940805Z,68.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:13.024408326Z,68.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:20.016950068Z,45.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:27.061508991Z,45.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:34.22967092Z,45.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:41.300108751Z,43.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:48.008324967Z,43.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:16:54.59143216Z,43.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:01.201304276Z,28,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:07.883409782Z,28,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:14.459943118Z,28,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:20.999707341Z,13.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:27.493912788Z,13.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:33.970108064Z,13.2,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:40.446253495Z,14,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:47.093607721Z,14,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:17:53.92438128Z,14,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:00.870275363Z,46.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:08.1211929Z,46.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:15.0451466Z,46.5,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:21.926668273Z,50,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:28.867165312Z,50,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:36.04440643Z,50,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:43.452263021Z,43.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:50.611783126Z,43.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:18:57.803201248Z,43.3,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:04.894842479Z,37.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:12.097609859Z,37.1,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:19.088726087Z,41.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:26.420116786Z,41.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:32.91343037Z,41.8,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:39.511249911Z,31.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:46.525171038Z,31.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:19:53.386888023Z,31.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:20:00.108684914Z,39.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:20:06.804373095Z,39.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:20:13.820767282Z,39.9,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:20:21.16241309Z,43.7,airtime,airtime,10.0.10.223
,,0,2023-04-19T10:03:09.551032699Z,2023-04-26T10:03:09.551032699Z,2023-04-24T12:20:28.696712653Z,43.7,airtime,airtime,10.0.10.223
